Feb 26 18:13:46 cs219-laptop kernel: [ 1478.769628] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 1, tx_rate: 54M, loss ratio: 0, window size: 80
Feb 26 18:19:03 cs219-laptop kernel: [ 1500.673486] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199280, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:19:03 cs219-laptop kernel: [ 1500.678467] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199360, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.683189] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199440, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.687943] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199520, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.699804] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199600, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.704467] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199680, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.709549] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199760, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.721757] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199840, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.726372] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 199920, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.733951] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200000, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.739513] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200080, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.749472] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200160, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:04 cs219-laptop kernel: [ 1500.765715] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200240, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.774154] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200320, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.780027] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200400, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.786115] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200480, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.796322] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200560, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.801100] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200640, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.805969] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200720, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.812180] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200800, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.819706] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200880, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:05 cs219-laptop kernel: [ 1500.825293] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 200960, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.830600] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201040, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.835726] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201120, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.840844] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201200, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.852256] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201280, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.861245] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201360, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.870879] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201440, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.875951] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201520, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.881147] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201600, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.889452] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201680, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.905151] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201760, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:19:06 cs219-laptop kernel: [ 1500.910003] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201840, tx_rate: 54M, loss ratio: 5, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.920825] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 201920, tx_rate: 54M, loss ratio: 8, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.925890] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202000, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.936443] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202080, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.941580] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202160, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.952121] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202240, tx_rate: 48M, loss ratio: 19, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.956808] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202320, tx_rate: 54M, loss ratio: 2, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.962558] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202400, tx_rate: 54M, loss ratio: 5, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.968905] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202480, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.977105] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202560, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:07 cs219-laptop kernel: [ 1500.981915] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202640, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1500.990516] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202720, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1500.995378] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202800, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.004707] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202880, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.010778] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 202960, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.015432] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203040, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.027853] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203120, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.032687] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203200, tx_rate: 48M, loss ratio: 19, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.040057] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203280, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:08 cs219-laptop kernel: [ 1501.058077] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203360, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.063365] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203440, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.073481] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203520, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.078388] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203600, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.083231] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203680, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.095411] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203760, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.100389] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203840, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.109218] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 203920, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.113754] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204000, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.119349] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204080, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.127071] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204160, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:09 cs219-laptop kernel: [ 1501.138572] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204240, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.150594] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204320, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.156521] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204400, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.167375] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204480, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.172444] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204560, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.179659] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204640, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.184915] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204720, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.190161] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204800, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.205401] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204880, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:19:10 cs219-laptop kernel: [ 1501.219132] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 204960, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.224772] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205040, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.232321] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205120, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.239964] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205200, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.248557] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205280, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.258717] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205360, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.266170] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205440, tx_rate: 48M, loss ratio: 23, window size: 80
Feb 26 18:19:11 cs219-laptop kernel: [ 1501.271573] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205520, tx_rate: 36M, loss ratio: 24, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.279589] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205570, tx_rate: 36M, loss ratio: 18, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.282419] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205620, tx_rate: 36M, loss ratio: 13, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.285240] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205670, tx_rate: 36M, loss ratio: 18, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.288433] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205720, tx_rate: 36M, loss ratio: 12, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.294597] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205770, tx_rate: 36M, loss ratio: 16, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.302286] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205820, tx_rate: 36M, loss ratio: 16, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.306146] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205870, tx_rate: 36M, loss ratio: 24, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.309616] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205920, tx_rate: 36M, loss ratio: 21, window size: 50
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.311915] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 205970, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.319282] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206050, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.325075] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206130, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.330444] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206210, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:12 cs219-laptop kernel: [ 1501.335522] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206290, tx_rate: 48M, loss ratio: 19, window size: 80
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.340431] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206370, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.353976] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206450, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.359951] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206530, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.369795] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206610, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.380428] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206675, tx_rate: 36M, loss ratio: 73, window size: 50
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.389423] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206704, tx_rate: 24M, loss ratio: 89, window size: 50
Feb 26 18:19:13 cs219-laptop kernel: [ 1501.393951] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206754, tx_rate: 36M, loss ratio: 9, window size: 50
Feb 26 18:19:14 cs219-laptop kernel: [ 1501.410770] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206771, tx_rate: 24M, loss ratio: 95, window size: 50
Feb 26 18:19:15 cs219-laptop kernel: [ 1501.450576] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206771, tx_rate: 18M, loss ratio: 100, window size: 40
Feb 26 18:19:15 cs219-laptop kernel: [ 1501.483468] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206771, tx_rate: 12M, loss ratio: 100, window size: 40
Feb 26 18:19:21 cs219-laptop kernel: [ 1501.682784] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206772, tx_rate: 11M, loss ratio: 99, window size: 30
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.858219] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206801, tx_rate: 11M, loss ratio: 27, window size: 30
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.863341] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206831, tx_rate: 12M, loss ratio: 3, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.866779] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206871, tx_rate: 18M, loss ratio: 2, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.869957] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206911, tx_rate: 18M, loss ratio: 16, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.872728] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206951, tx_rate: 18M, loss ratio: 14, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.875505] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 206991, tx_rate: 18M, loss ratio: 20, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.877986] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207031, tx_rate: 18M, loss ratio: 18, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.880750] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207071, tx_rate: 18M, loss ratio: 20, window size: 40
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.884189] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207111, tx_rate: 24M, loss ratio: 6, window size: 50
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.888271] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207161, tx_rate: 36M, loss ratio: 13, window size: 50
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.891936] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207211, tx_rate: 36M, loss ratio: 21, window size: 50
Feb 26 18:19:25 cs219-laptop kernel: [ 1501.894730] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207261, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.899451] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207341, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.906166] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207421, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.912060] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207501, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.923128] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207581, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.928145] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207661, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.936775] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207741, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.948019] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207821, tx_rate: 54M, loss ratio: 3, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.952883] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207901, tx_rate: 54M, loss ratio: 5, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.959414] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 207981, tx_rate: 54M, loss ratio: 8, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.976776] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208061, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.981214] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208141, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:19:26 cs219-laptop kernel: [ 1501.990762] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208221, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1501.995317] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208301, tx_rate: 54M, loss ratio: 3, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.004768] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208381, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.010180] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208461, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.015033] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208541, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.025433] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208621, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.030638] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208701, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.038879] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208781, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.043680] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208861, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.052767] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 208941, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.058205] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209021, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.063162] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209101, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.067067] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209181, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:27 cs219-laptop kernel: [ 1502.077139] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209261, tx_rate: 54M, loss ratio: 1, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.087529] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209341, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.091547] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209421, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.101158] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209501, tx_rate: 48M, loss ratio: 21, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.106644] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209581, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.115313] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209661, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.119846] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209741, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.130286] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209821, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.151811] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209901, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:28 cs219-laptop kernel: [ 1502.156132] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 209981, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:19:29 cs219-laptop kernel: [ 1502.169285] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 210061, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:19:29 cs219-laptop kernel: [ 1502.173935] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 210141, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:19:29 cs219-laptop kernel: [ 1502.184107] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 210221, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:19:29 cs219-laptop kernel: [ 1502.189520] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 210301, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:19:29 cs219-laptop kernel: [ 1502.194510] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 210381, tx_rate: 48M, loss ratio: 11, window size: 80
